YEAR MO DY HR T2M T2MDEW T2MWET QV2M RH2M PRECTOTCORR PS WS2M WD2M WS10M WD10M
2021 2 14 1 17.82 17.48 17.65 14.71 97.75 0.12 85.19 2.85 259.4 4.36 259.36
2021 2 14 2 17.75 17.36 17.55 14.59 97.38 0.11 85.15 3.25 255.8 4.92 255.77
2021 2 14 3 17.69 17.32 17.5 14.53 97.56 0.07 85.17 3.27 253.34 4.96 253.42
2021 2 14 4 17.66 17.31 17.49 14.53 97.62 0.05 85.21 3.07 252.39 4.68 252.41
2021 2 14 5 17.64 17.31 17.48 14.53 97.75 0.03 85.25 2.89 254.46 4.42 254.51
2021 2 14 6 18.48 17.86 18.17 15.01 95.94 0.02 85.29 3.18 257.94 4.66 257.9
2021 2 14 7 20.15 18.44 19.3 15.62 89.75 0.03 85.31 3.79 258.23 5.38 258.18
2021 2 14 8 22.03 18.29 20.15 15.44 79.19 0.04 85.31 4.13 259.31 5.73 259.32
2021 2 14 9 23.58 18.14 20.87 15.32 71.44 0.05 85.3 4.31 263.03 5.93 263.11
2021 2 14 10 24.73 18.21 21.47 15.38 66.94 0.07 85.26 4.78 265.22 6.6 265.25
2021 2 14 11 25.33 18.05 21.69 15.26 64 0.1 85.22 5.24 266.07 7.31 266.08
2021 2 14 12 25.48 17.93 21.7 15.14 62.94 0.11 85.16 5.48 265.34 7.71 265.29
2021 2 14 13 25.26 17.82 21.54 15.01 63.31 0.12 85.12 5.5 263.72 7.8 263.74
2021 2 14 14 24.76 17.77 21.26 15.01 65 0.11 85.09 5.25 260.92 7.49 260.94
2021 2 14 15 24.15 17.95 21.05 15.2 68.25 0.12 85.09 4.77 259.24 6.89 259.21
2021 2 14 16 23.19 18.42 20.8 15.62 74.44 0.12 85.11 4.05 259.45 5.94 259.46
2021 2 14 17 21.91 19.03 20.48 16.24 83.62 0.11 85.17 2.89 260.82 4.37 260.84
2021 2 14 18 20.51 19.03 19.76 16.17 91.12 0.11 85.22 2.2 264.29 3.5 264.24
2021 2 14 19 19.94 18.96 19.45 16.11 93.88 0.09 85.26 2.3 269.42 3.63 269.51
2021 2 14 20 19.47 18.84 19.15 15.99 96 0.05 85.3 2.27 275.93 3.58 276.01
2021 2 14 21 19.24 18.73 18.98 15.87 96.69 0.02 85.31 2.41 281.2 3.74 281.19
2021 2 14 22 19.07 18.56 18.82 15.75 96.75 0.02 85.29 2.87 283.36 4.37 283.22
2021 2 14 23 18.85 18.35 18.6 15.5 96.75 0.05 85.24 2.96 283.74 4.48 283.72
2021 2 15 0 18.57 18.11 18.34 15.32 97 0.1 85.19 2.91 280.98 4.42 281.01
2021 2 15 1 18.3 17.86 18.08 15.08 97.12 0.11 85.15 2.73 277.55 4.15 277.46
2021 2 15 2 18.08 17.65 17.87 14.89 97.25 0.09 85.12 2.55 275.97 3.9 275.98
2021 2 15 3 17.98 17.55 17.76 14.77 97.12 0.08 85.1 2.55 279.35 3.89 279.24
2021 2 15 4 17.99 17.54 17.76 14.77 97 0.05 85.11 2.73 284.43 4.16 284.48
2021 2 15 5 17.98 17.54 17.76 14.77 97.06 0.02 85.13 2.88 288.68 4.37 288.66
2021 2 15 6 18.44 17.81 18.12 15.01 96 0.04 85.16 3.26 291.65 4.82 291.61
2021 2 15 7 19.62 18.37 19 15.56 92.38 0.17 85.19 3.98 289.04 5.74 288.98
2021 2 15 8 21.26 18.58 19.92 15.75 84.56 0.4 85.2 4.97 287.27 7.13 287.28
2021 2 15 9 22.76 18.3 20.53 15.5 75.88 0.72 85.18 5.97 288.77 8.56 288.75
2021 2 15 10 23.66 18.32 20.99 15.5 71.88 1.24 85.13 6.46 290.01 9.28 290.04
2021 2 15 11 23.69 18.38 21.04 15.56 72.06 1.51 85.07 6.61 289.12 9.55 289.15
2021 2 15 12 23.19 18.62 20.9 15.81 75.38 1.25 85.01 6.52 287.37 9.46 287.39
2021 2 15 13 22.85 18.63 20.74 15.87 77 0.8 84.95 6.36 288.55 9.23 288.5
2021 2 15 14 22.44 18.51 20.48 15.75 78.38 0.57 84.89 6.07 293.86 8.81 293.84
2021 2 15 15 21.9 18.65 20.28 15.93 81.69 0.49 84.83 5.61 300.57 8.16 300.54
2021 2 15 16 21.26 19.02 20.15 16.3 86.94 0.35 84.8 4.97 302.94 7.28 302.96
2021 2 15 17 20.68 19.44 20.05 16.72 92.56 0.26 84.83 4.59 296.57 6.8 296.54
2021 2 15 18 20.38 19.59 19.99 16.85 95.12 0.24 84.88 4.81 283.81 7.17 283.81
2021 2 15 19 20.51 19.79 20.15 17.09 95.5 0.21 84.96 4.55 270.39 6.8 270.4
2021 2 15 20 20.48 19.86 20.17 17.15 96.12 0.24 85.01 3.61 264.41 5.45 264.4
2021 2 15 21 20.24 19.76 20 17.03 96.94 0.4 85.02 2.08 260.93 3.26 260.76
2021 2 15 22 20.04 19.63 19.83 16.91 97.38 0.84 84.98 1.56 249.21 2.54 248
2021 2 15 23 19.93 19.54 19.73 16.78 97.44 1.31 84.94 2.13 240.52 3.34 240.07
2021 2 16 0 20.05 19.55 19.8 16.78 96.81 1.11 84.93 3.33 246.32 5.05 246.37
2021 2 16 1 19.99 19.49 19.74 16.72 96.81 0.65 84.91 3.85 255.43 5.8 255.4
2021 2 16 2 19.76 19.23 19.5 16.48 96.62 0.48 84.9 4.09 252.78 6.14 252.76
2021 2 16 3 19.23 18.64 18.94 15.87 96.19 0.39 84.9 4.01 234.61 6.02 234.62
2021 2 16 4 18.58 17.94 18.26 15.2 95.88 0.35 84.95 3.48 217.05 5.24 217.13
2021 2 16 5 18 17.38 17.69 14.65 96.06 0.37 85.01 2.95 211.33 4.46 211.46
2021 2 16 6 18.1 17.38 17.74 14.65 95.44 0.44 85.07 2.88 212.48 4.23 212.54
2021 2 16 7 19.05 17.66 18.36 14.89 91.5 0.49 85.13 3.29 206.08 4.65 206.13
2021 2 16 8 20.87 17.98 19.43 15.2 83.44 0.24 85.17 3.48 200.35 4.8 200.38
2021 2 16 9 22.78 18.12 20.45 15.32 74.88 0.05 85.17 3.17 205.11 4.25 205.11
2021 2 16 10 24.01 18.24 21.12 15.44 70.06 0.02 85.16 2.64 217.55 3.47 217.59
2021 2 16 11 24.75 18.26 21.5 15.44 67.06 0.05 85.11 2.29 233.33 2.98 233.43
2021 2 16 12 25.01 18.05 21.52 15.26 65.25 0.19 85.04 2.13 243.72 2.79 244.08
2021 2 16 13 24.91 17.97 21.44 15.2 65.25 0.36 84.98 1.95 244.66 2.56 244.92
2021 2 16 14 24.18 18.13 21.15 15.38 68.88 0.58 84.95 1.68 225.75 2.23 226
2021 2 16 15 23.32 18.42 20.87 15.62 73.88 0.97 84.95 1.82 195.41 2.49 195.26
2021 2 16 16 22.19 18.72 20.46 15.93 80.56 1.15 84.98 2.46 171.59 3.55 171.53
2021 2 16 17 20.76 18.75 19.76 15.93 88.12 0.85 85.04 3.29 160.7 4.87 160.72
2021 2 16 18 18.9 17.37 18.14 14.65 90.88 0.34 85.14 4.62 158.07 6.85 158.11
2021 2 16 19 16.83 15.55 16.19 13 92.19 0.12 85.21 5.32 160.07 7.84 160.07
2021 2 16 20 15.89 14.82 15.36 12.39 93.19 0.09 85.23 5.09 163.23 7.52 163.2
2021 2 16 21 15.4 14.31 14.86 11.96 93.06 0.12 85.26 5.11 163.31 7.56 163.36
2021 2 16 22 14.97 13.98 14.48 11.72 93.69 0.16 85.28 4.52 161.44 6.67 161.48
2021 2 16 23 14.73 13.85 14.29 11.6 94.31 0.18 85.28 3.72 158.44 5.51 158.56
2021 2 17 0 14.59 13.76 14.17 11.54 94.56 0.17 85.24 3.34 156.98 4.96 156.91
2021 2 17 1 14.43 13.64 14.04 11.47 94.88 0.15 85.19 3.3 159.63 4.91 159.6
2021 2 17 2 14.22 13.44 13.83 11.35 94.94 0.14 85.16 3.49 162.82 5.18 162.82
2021 2 17 3 13.91 13.12 13.52 11.11 94.88 0.15 85.16 3.82 162.97 5.66 162.91
2021 2 17 4 13.52 12.76 13.14 10.8 94.94 0.17 85.19 4.13 162.28 6.12 162.31
2021 2 17 5 13.19 12.44 12.81 10.56 95.06 0.21 85.24 4.25 162.46 6.29 162.44
2021 2 17 6 13.42 12.34 12.88 10.5 93.06 0.12 85.31 4.64 162.97 6.8 163.02
2021 2 17 7 15 12.8 13.9 10.8 86.56 0.01 85.36 5.02 162.52 7.24 162.54
2021 2 17 8 17.59 13.43 15.51 11.29 76.44 0 85.4 5.2 159.77 7.33 159.81
2021 2 17 9 19.87 14.26 17.07 11.9 70 0 85.41 5.06 156.05 7.03 156
2021 2 17 10 21.1 15.07 18.08 12.57 68.38 0.03 85.4 4.72 152.42 6.49 152.45
2021 2 17 11 21.51 15.58 18.55 13 68.94 0.17 85.39 4.29 150.07 5.86 150.08
2021 2 17 12 21.28 15.67 18.48 13.06 70.31 0.19 85.37 4 151.38 5.46 151.38
2021 2 17 13 20.96 15.63 18.3 13.06 71.56 0.1 85.35 3.84 154.95 5.27 154.92
2021 2 17 14 20.55 15.55 18.05 12.94 72.94 0.04 85.33 3.69 158.38 5.08 158.36
2021 2 17 15 19.87 15.4 17.63 12.82 75.31 0.05 85.33 3.55 160.05 4.94 160.02
2021 2 17 16 18.9 15.24 17.07 12.7 79.19 0.12 85.37 3.28 159.97 4.66 159.98
2021 2 17 17 17.72 15.1 16.41 12.57 84.56 0.15 85.42 2.78 159.63 4.05 159.57
2021 2 17 18 16.53 15.08 15.8 12.57 91.06 0.12 85.46 1.96 160.48 2.99 160.62
2021 2 17 19 15.83 14.89 15.37 12.39 93.94 0.11 85.49 1.83 162.11 2.81 162.22
2021 2 17 20 15.3 14.62 14.97 12.21 95.56 0.09 85.53 1.91 163.12 2.95 163.05
2021 2 17 21 14.91 14.36 14.63 11.96 96.25 0.07 85.57 2.13 163.16 3.27 163.04
2021 2 17 22 14.71 14.16 14.44 11.84 96.38 0.07 85.57 2.33 164.05 3.54 163.97
2021 2 17 23 14.56 14.04 14.3 11.72 96.5 0.05 85.52 2.54 166.09 3.82 166.05
2021 2 18 0 14.44 13.96 14.2 11.66 96.75 0.02 85.45 2.85 168.47 4.29 168.44
2021 2 18 1 14.4 13.94 14.16 11.66 96.88 0.01 85.39 3.18 168.94 4.77 168.95
2021 2 18 2 14.45 14.01 14.23 11.72 97 0.01 85.38 3.26 166.83 4.89 166.9
2021 2 18 3 14.6 14.16 14.38 11.84 97.06 0.02 85.41 3.07 162.85 4.64 162.88
2021 2 18 4 14.67 14.28 14.48 11.9 97.38 0.04 85.49 2.68 157.17 4.1 157.1
2021 2 18 5 14.76 14.38 14.58 11.96 97.38 0.05 85.56 2.47 152.06 3.8 152.07
2021 2 18 6 15.87 15.11 15.48 12.57 95.12 0.06 85.62 3.24 149.53 4.74 149.59
2021 2 18 7 17.86 16.24 17.05 13.49 90.19 0.08 85.66 3.89 147.4 5.54 147.39
2021 2 18 8 20.51 16.86 18.69 14.04 79.44 0.1 85.67 4.3 144.46 6.02 144.45
2021 2 18 9 22.81 17.03 19.92 14.22 69.81 0.09 85.65 4.31 141.41 5.94 141.41
2021 2 18 10 24.26 17.46 20.86 14.59 65.69 0.06 85.6 4 138.33 5.42 138.33
2021 2 18 11 25.22 17.81 21.51 14.95 63.44 0.06 85.53 3.55 137.85 4.73 137.88
2021 2 18 12 25.78 18.04 21.9 15.2 62.19 0.08 85.46 3.04 139.38 3.99 139.36
2021 2 18 13 26 18.1 22.05 15.26 61.69 0.09 85.41 2.62 142.28 3.42 142.24
2021 2 18 14 25.77 17.97 21.87 15.14 62 0.09 85.37 2.36 142.67 3.1 142.78
2021 2 18 15 24.94 17.97 21.45 15.14 65.12 0.08 85.37 2.13 135.74 2.87 135.77
2021 2 18 16 23.79 18.34 21.06 15.5 71.44 0.1 85.41 1.97 125.64 2.81 125.5
2021 2 18 17 22.09 18.85 20.47 15.99 81.75 0.11 85.47 1.64 116.32 2.56 116.25
2021 2 18 18 20.46 18.81 19.64 15.93 90.19 0.1 85.54 1.36 109.48 2.31 109.54
2021 2 18 19 19.63 18.34 18.98 15.44 92.19 0.07 85.58 1.53 106.59 2.57 106.62
2021 2 18 20 18.74 17.76 18.25 14.89 93.94 0.04 85.61 1.5 106.36 2.6 106.42
2021 2 18 21 18.08 17.23 17.65 14.4 94.75 0.02 85.64 1.44 106.76 2.55 106.72
2021 2 18 22 17.62 16.82 17.22 14.04 95 0.01 85.63 1.41 108.03 2.52 108.1
2021 2 18 23 17.33 16.55 16.94 13.79 95.19 0.01 85.61 1.4 111.56 2.46 111.6
2021 2 19 0 17.26 16.43 16.84 13.67 94.88 0.01 85.59 1.45 116.15 2.47 116.32
2021 2 19 1 17.23 16.36 16.8 13.61 94.62 0.01 85.57 1.49 121.02 2.46 121.12
2021 2 19 2 17.05 16.23 16.65 13.49 94.81 0.01 85.57 1.43 126.12 2.38 125.93
2021 2 19 3 16.92 16.12 16.52 13.43 94.94 0.01 85.61 1.38 126.48 2.26 126.16
2021 2 19 4 16.77 16.07 16.42 13.37 95.5 0.01 85.68 1.19 122.64 1.97 121.55
2021 2 19 5 16.66 16.1 16.38 13.37 96.44 0 85.74 0.92 116.13 1.57 113.76
2021 2 19 6 17.41 16.41 16.91 13.67 93.75 0 85.78 1.47 105.44 2.14 105
2021 2 19 7 18.8 16.98 17.89 14.16 89 0 85.8 1.71 94.72 2.34 94.8
2021 2 19 8 20.56 17.26 18.9 14.4 81.25 0 85.79 1.77 89.49 2.34 89.62
2021 2 19 9 22.2 17.26 19.73 14.4 73.5 0 85.78 1.25 87.85 1.59 87.74
2021 2 19 10 23.92 17.49 20.71 14.59 67.19 0 85.73 0.25 51.34 0.3 47.12
2021 2 19 11 25.35 17.57 21.46 14.71 62 0 85.64 0.91 291.25 1.14 291.29
2021 2 19 12 25.8 17.51 21.65 14.65 60.19 0.01 85.57 1.6 289.94 2.03 290.04
2021 2 19 13 25.87 17.55 21.71 14.71 60.06 0.03 85.53 1.71 281.88 2.18 282.2
2021 2 19 14 25.48 17.55 21.51 14.71 61.44 0.06 85.51 1.38 269.68 1.77 270.25
2021 2 19 15 24.73 17.62 21.17 14.77 64.56 0.19 85.52 1.01 267.34 1.31 268.63
2021 2 19 16 23.68 18.18 20.93 15.38 71.44 0.4 85.56 0.69 282.46 0.96 283.13
2021 2 19 17 22.29 18.08 20.19 15.32 77.56 0.58 85.63 0.47 269.05 0.7 270.64
2021 2 19 18 21.22 18.37 19.8 15.56 84.38 0.69 85.71 0.26 246.57 0.44 255.72
2021 2 19 19 20.58 18.5 19.54 15.69 88.38 0.89 85.78 0.29 244.13 0.49 255.07
2021 2 19 20 20.03 18.73 19.38 15.81 92.38 1.12 85.84 0.37 268.78 0.7 273.86
2021 2 19 21 19.42 18.58 19 15.62 94.75 1.04 85.88 0.52 289.25 1.05 289.11
2021 2 19 22 18.71 18.43 18.57 15.5 98.12 0.84 85.87 0.66 294.44 1.51 294.17
2021 2 19 23 18.3 18.29 18.3 15.38 99.81 0.81 85.83 0.81 295.08 1.89 294.97
2021 2 20 0 18.21 18.17 18.19 15.26 99.62 0.69 85.78 0.97 293.68 2.04 293.72
2021 2 20 1 18.1 18.01 18.05 15.08 99.25 0.44 85.73 1.06 292.98 2.1 293.23
2021 2 20 2 17.81 17.71 17.76 14.83 99.19 0.47 85.69 1.07 292.27 2.1 292.75
2021 2 20 3 17.53 17.38 17.46 14.53 98.94 0.3 85.68 1 290.56 2 291.05
2021 2 20 4 17.06 16.86 16.96 14.04 98.56 0.15 85.7 0.85 288.77 1.88 288.96
2021 2 20 5 16.68 16.31 16.49 13.55 97.5 0.04 85.74 0.71 288.63 1.67 288.27
2021 2 20 6 18.2 17.15 17.68 14.28 93.5 0 85.79 1 290.14 1.51 291.25
2021 2 20 7 20.93 16.87 18.9 14.04 77.56 0 85.83 0.87 307.69 1.16 308.96
2021 2 20 8 23.45 15.12 19.29 12.57 59.44 0.01 85.82 1.09 343.77 1.37 343.74
2021 2 20 9 25.12 15.19 20.15 12.63 54.06 0.04 85.79 1.46 346.41 1.84 346.49
2021 2 20 10 26.11 16.07 21.08 13.37 54 0.09 85.74 2.03 337.58 2.59 337.46
2021 2 20 11 26.72 17.03 21.87 14.22 55.31 0.12 85.68 2.56 331.79 3.33 331.69
2021 2 20 12 26.84 17.75 22.3 14.89 57.44 0.27 85.61 3.03 327.54 4.01 327.49
2021 2 20 13 26.64 17.91 22.27 15.01 58.69 0.42 85.56 3.33 322.43 4.5 322.41
2021 2 20 14 26.01 17.8 21.9 14.95 60.44 0.49 85.55 3.29 314.81 4.54 314.86
2021 2 20 15 24.82 18.07 21.44 15.2 66.06 0.59 85.57 2.88 309.83 4.15 309.96
2021 2 20 16 23.48 18.79 21.13 15.87 74.88 0.78 85.6 2.32 305.94 3.49 306.18
2021 2 20 17 22.08 19.54 20.8 16.66 85.44 0.88 85.66 1.54 301.26 2.51 301.36
2021 2 20 18 20.94 19.65 20.3 16.78 92.19 1.02 85.72 1.08 295.27 1.96 295.95
2021 2 20 19 20.51 19.58 20.05 16.66 94.31 1.04 85.76 1.13 291.43 1.99 291.93
2021 2 20 20 20.18 19.45 19.82 16.54 95.44 1.22 85.78 1.4 288.94 2.33 289.16
2021 2 20 21 19.91 19.26 19.58 16.36 95.94 2.02 85.79 1.9 289.18 3.03 289.28
2021 2 20 22 19.59 19.06 19.33 16.11 96.56 3.02 85.77 2.14 288.77 3.33 288.9
2021 2 20 23 19.29 18.81 19.05 15.87 96.94 3.8 85.74 2.16 285.95 3.35 285.98
2021 2 21 0 18.96 18.53 18.75 15.62 97.19 3.96 85.71 2.1 281.35 3.26 281.2
2021 2 21 1 18.6 18.24 18.42 15.32 97.62 3.74 85.67 1.81 276.94 2.84 276.95
2021 2 21 2 18.35 18.01 18.18 15.14 97.69 2.7 85.64 1.78 273.26 2.8 273.2
2021 2 21 3 18.14 17.81 17.98 14.95 97.81 1.18 85.64 1.76 270.76 2.75 270.81
2021 2 21 4 17.94 17.63 17.79 14.77 97.88 0.58 85.67 1.65 269.73 2.61 269.83
2021 2 21 5 17.77 17.48 17.62 14.59 98 0.42 85.7 1.51 267.03 2.44 267.06
2021 2 21 6 18.45 17.91 18.18 15.01 96.5 0.12 85.74 2.21 261.24 3.24 261.26
2021 2 21 7 19.61 18.46 19.04 15.56 92.94 0.04 85.78 2.79 252.89 3.93 252.75
2021 2 21 8 21.22 18.57 19.9 15.62 84.75 0.06 85.8 3.22 241.01 4.44 240.96
2021 2 21 9 22.84 18.27 20.56 15.32 75.31 0.11 85.8 3.35 229.92 4.56 230.01
2021 2 21 10 23.86 18.22 21.04 15.32 70.62 0.14 85.77 3.25 221 4.4 221.04
2021 2 21 11 24.16 18.11 21.14 15.2 68.88 0.14 85.73 3.06 213.77 4.15 213.78
2021 2 21 12 24.19 18.05 21.12 15.14 68.44 0.16 85.68 2.88 206.43 3.91 206.46
2021 2 21 13 24.02 17.97 21 15.08 68.81 0.19 85.64 2.75 197.87 3.75 197.83
2021 2 21 14 23.56 17.95 20.76 15.08 70.69 0.23 85.62 2.53 190.48 3.53 190.34
2021 2 21 15 22.96 18.21 20.58 15.32 74.44 0.24 85.63 2.21 183.65 3.17 183.67
2021 2 21 16 22.26 18.68 20.47 15.75 80.06 0.23 85.67 1.66 175.95 2.53 175.93
2021 2 21 17 21.12 19.13 20.13 16.24 88.31 0.21 85.73 1.06 165.96 1.96 165.19
2021 2 21 18 19.87 18.51 19.19 15.56 91.75 0.22 85.79 0.86 153.43 2 153.33
2021 2 21 19 19.5 18.29 18.89 15.38 92.56 0.36 85.83 0.88 139.67 2.03 139.69
2021 2 21 20 19.2 18.12 18.66 15.2 93.38 0.6 85.88 0.92 123.96 2.06 124.35
2021 2 21 21 18.91 17.97 18.44 15.01 94.12 0.76 85.91 1.04 107.89 2.2 108.24
2021 2 21 22 18.63 17.82 18.23 14.89 94.88 0.54 85.92 1.1 94.9 2.24 95
2021 2 21 23 18.35 17.65 18 14.71 95.56 0.27 85.89 1.11 89.19 2.23 89
2021 2 22 0 18.09 17.44 17.76 14.53 95.88 0.1 85.87 1.08 89.17 2.22 89.19
2021 2 22 1 17.84 17.22 17.53 14.34 96 0.05 85.84 1.06 88.3 2.25 88.81
2021 2 22 2 17.54 16.9 17.22 14.04 95.94 0.01 85.82 0.98 90 2.15 91.25
2021 2 22 3 17.22 16.36 16.79 13.61 94.62 0 85.81 0.94 96.71 2.07 98.01
2021 2 22 4 16.83 15.7 16.27 13 92.94 0 85.82 0.95 102.78 2.23 103.79
2021 2 22 5 16.47 15.18 15.82 12.57 92 0 85.86 1.03 109.54 2.44 109.65
2021 2 22 6 17.85 15.99 16.92 13.24 88.81 0 85.91 1.58 115.17 2.69 115.23
2021 2 22 7 19.43 16.08 17.76 13.31 80.81 0 85.97 2.74 118.1 3.93 118.15
2021 2 22 8 22.15 15.45 18.8 12.82 65.81 0 86 3.32 112.1 4.63 112.11
2021 2 22 9 24.36 15.02 19.69 12.45 55.88 0 86 4.07 108.33 5.68 108.36
2021 2 22 10 25.38 15.96 20.67 13.18 55.88 0.01 85.98 4.27 106.58 5.92 106.57
2021 2 22 11 25.77 16.33 21.05 13.55 55.88 0.02 85.94 4.37 105.45 6.05 105.44
2021 2 22 12 25.5 16.27 20.88 13.49 56.56 0.03 85.88 4.44 105.21 6.19 105.21
2021 2 22 13 24.78 16.1 20.44 13.37 58.44 0.04 85.84 4.46 104.91 6.3 104.95
2021 2 22 14 23.98 15.88 19.93 13.18 60.44 0.05 85.82 4.57 104.96 6.54 104.95
2021 2 22 15 22.95 15.39 19.17 12.76 62.31 0.04 85.83 4.69 105.05 6.81 105.11
2021 2 22 16 21.7 15.07 18.38 12.51 65.94 0.06 85.85 4.48 106.22 6.57 106.15
2021 2 22 17 19.79 15.13 17.46 12.57 74.5 0.08 85.91 3.82 110.73 5.72 110.71
2021 2 22 18 17.97 15.08 16.52 12.51 83.06 0.06 85.96 3.18 115.31 4.88 115.29
2021 2 22 19 17.18 15.26 16.22 12.63 88.31 0.06 86 3.03 118.28 4.64 118.25
2021 2 22 20 16.73 15.41 16.07 12.76 91.75 0.06 86.05 3.17 119.85 4.8 119.86
2021 2 22 21 16.37 15.37 15.87 12.7 93.62 0.05 86.08 3.4 121.17 5.1 121.16
2021 2 22 22 16 15.12 15.56 12.51 94.31 0.03 86.08 3.5 121.78 5.24 121.84
2021 2 22 23 15.63 14.77 15.2 12.21 94.5 0.03 86.05 3.46 122.65 5.17 122.73
2021 2 23 0 15.36 14.52 14.94 12.02 94.62 0.03 86 3.48 124.19 5.19 124.14
2021 2 23 1 15.15 14.34 14.75 11.9 94.75 0.03 85.95 3.52 125.52 5.27 125.53
2021 2 23 2 14.99 14.19 14.59 11.78 94.81 0.04 85.91 3.61 126.37 5.41 126.42
2021 2 23 3 14.91 14.08 14.5 11.72 94.56 0.05 85.89 3.78 125.33 5.66 125.34
2021 2 23 4 14.86 14.03 14.44 11.66 94.62 0.06 85.9 3.64 124.07 5.47 124.05
2021 2 23 5 14.81 13.98 14.4 11.6 94.56 0.05 85.92 3.54 122.01 5.34 122.09
2021 2 23 6 15.58 14.35 14.97 11.9 92.25 0.05 85.95 3.91 120.36 5.78 120.38
2021 2 23 7 17.7 15.05 16.38 12.45 84.38 0.05 85.98 4.59 115.74 6.61 115.78
2021 2 23 8 20.33 15.3 17.82 12.63 72.75 0.07 85.99 5.32 107.8 7.58 107.88
2021 2 23 9 22.27 15.33 18.8 12.7 64.69 0.1 85.99 5.08 101.34 7.16 101.38
2021 2 23 10 23.18 15.48 19.33 12.82 61.81 0.13 85.97 4.49 97.4 6.26 97.38
2021 2 23 11 23.51 15.49 19.5 12.82 60.62 0.16 85.93 3.91 94.35 5.4 94.32
2021 2 23 12 23.68 15.44 19.55 12.76 59.81 0.16 85.88 3.5 92.43 4.78 92.44
2021 2 23 13 23.6 15.19 19.4 12.57 59.19 0.15 85.83 3.28 92.05 4.46 92.01
2021 2 23 14 23.13 14.85 18.99 12.33 59.56 0.11 85.78 3.2 92.38 4.43 92.43
2021 2 23 15 22.35 14.58 18.47 12.15 61.44 0.09 85.77 3.06 93.22 4.34 93.3
2021 2 23 16 21.3 14.8 18.05 12.27 66.38 0.09 85.78 2.63 95.12 3.87 95.09
2021 2 23 17 19.53 15.87 17.69 13.18 79.25 0.08 85.82 1.61 97.82 2.64 98.01
2021 2 23 18 17.6 15.55 16.58 12.88 87.62 0.06 85.86 1.19 102.12 2.31 102.3
2021 2 23 19 16.93 15.18 16.05 12.57 89.31 0.03 85.89 1.11 106.39 2.21 106.83
2021 2 23 20 16.48 14.89 15.69 12.33 90.25 0.02 85.91 1.01 113.2 2.09 113.79
2021 2 23 21 16 14.53 15.26 12.02 90.88 0.01 85.92 0.99 122.44 2.09 122.62
2021 2 23 22 15.37 14.01 14.69 11.66 91.44 0.01 85.9 1.1 130.38 2.25 129.93
2021 2 23 23 14.96 13.63 14.3 11.35 91.62 0.01 85.86 1.33 134.76 2.5 134.24
2021 2 24 0 14.67 13.41 14.05 11.23 92 0.01 85.82 1.58 138.81 2.77 138.21
2021 2 24 1 14.45 13.4 13.93 11.23 93.25 0.02 85.77 1.71 144.13 2.91 143.75
2021 2 24 2 14.57 13.73 14.15 11.47 94.56 0.02 85.73 1.99 146.87 3.25 146.39
2021 2 24 3 14.71 14.17 14.44 11.78 96.44 0.01 85.72 2.08 145.41 3.34 145.08
2021 2 24 4 14.99 14.62 14.81 12.15 97.5 0.01 85.75 2.02 142.07 3.21 141.82
2021 2 24 5 15.08 14.83 14.95 12.33 98.19 0.01 85.78 1.93 136.48 3.08 136.44
2021 2 24 6 16.2 15.39 15.8 12.76 94.81 0 85.81 2.78 129.64 4.06 129.69
2021 2 24 7 18.48 16.35 17.41 13.55 87.31 0 85.85 3.18 120.72 4.42 120.74
2021 2 24 8 21.24 16.07 18.65 13.31 72.25 0 85.85 2.97 107.77 4 107.76
2021 2 24 9 23.41 15.48 19.45 12.82 60.94 0 85.83 2.69 87.67 3.53 87.72
2021 2 24 10 24.83 15.41 20.12 12.76 55.75 0 85.79 2.63 72.16 3.42 72.19
2021 2 24 11 25.77 15.58 20.68 12.94 53.31 0 85.72 2.54 62.88 3.27 62.88
2021 2 24 12 26.23 15.79 21.01 13.12 52.5 0 85.65 2.39 57.3 3.08 57.24
2021 2 24 13 26.27 15.94 21.11 13.24 52.94 0 85.57 2.25 53.88 2.9 53.78
2021 2 24 14 25.79 16.01 20.9 13.31 54.69 0 85.53 2.12 52.79 2.73 52.9
2021 2 24 15 25.01 16.03 20.52 13.37 57.38 0 85.52 2.03 54.54 2.66 54.44
2021 2 24 16 23.77 16.27 20.02 13.55 62.75 0.01 85.55 1.83 56.31 2.55 56.26
2021 2 24 17 22.21 17.2 19.71 14.4 73.19 0.01 85.61 1.29 55.63 2.06 55.95
2021 2 24 18 20.23 18.19 19.2 15.26 87.94 0.01 85.67 0.76 52.54 1.7 52.45
2021 2 24 19 19.5 17.87 18.68 14.95 90.19 0 85.72 0.78 48.65 1.71 48.52
2021 2 24 20 18.91 17.65 18.28 14.77 92.31 0 85.77 0.77 44.59 1.66 45
2021 2 24 21 18.37 17.45 17.91 14.59 94.19 0 85.8 0.75 39.96 1.62 40.12
2021 2 24 22 17.94 17.26 17.6 14.4 95.62 0 85.8 0.73 31.81 1.59 31.5
2021 2 24 23 17.55 17.06 17.3 14.22 96.81 0 85.77 0.71 20.63 1.56 20.79
2021 2 25 0 17.26 16.92 17.09 14.1 97.69 0 85.72 0.68 11.96 1.53 12.05
2021 2 25 1 16.9 16.75 16.83 13.92 98.81 0 85.66 0.65 5.51 1.56 5.45
2021 2 25 2 16.63 16.59 16.61 13.79 99.62 0 85.62 0.64 359.3 1.55 359.42
