-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 03/31/2021 
Location: Latitude  -17.3556   Longitude 30.1809 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1140.31 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
 YEAR  MO  DY  HR   T2M  T2MDEW  T2MWET  QV2M   RH2M  PRECTOTCORR    PS  WS2M   WD2M  WS10M  WD10M
 2021   1  31  15 25.12   20.01   22.57 16.66  73.25         0.31 88.26  2.27 276.12   3.60 275.86
 2021   1  31  16 24.44   20.26   22.35 16.91  77.50         0.36 88.29  1.83 274.17   2.96 273.78
 2021   1  31  17 23.35   20.79   22.07 17.46  85.38         0.44 88.32  1.19 277.17   2.09 277.10
 2021   1  31  18 21.82   20.83   21.33 17.52  94.00         0.68 88.36  0.67 283.55   1.60 282.95
 2021   1  31  19 21.15   20.45   20.80 17.09  95.62         1.09 88.41  0.68 293.90   1.68 292.64
 2021   1  31  20 20.79   20.23   20.51 16.85  96.50         1.88 88.47  0.75 312.47   1.76 311.95
 2021   1  31  21 20.60   20.11   20.35 16.66  96.81         3.15 88.48  1.04 327.26   2.11 327.84
 2021   1  31  22 20.40   19.98   20.19 16.54  97.25         5.33 88.43  1.40 328.43   2.69 328.81
 2021   1  31  23 20.25   19.86   20.05 16.48  97.50         9.33 88.37  1.83 302.47   3.29 302.60
 2021   2   1   0 20.11   19.78   19.94 16.36  97.81         9.77 88.44  1.37 283.56   2.54 283.35
 2021   2   1   1 19.87   19.59   19.73 16.17  98.19         4.90 88.45  0.94 290.39   1.90 290.22
 2021   2   1   2 19.77   19.51   19.64 16.05  98.19         3.60 88.47  0.77 290.83   1.65 290.84
 2021   2   1   3 19.68   19.38   19.53 15.93  98.00         3.54 88.49  0.58 273.09   1.32 272.71
 2021   2   1   4 19.39   19.04   19.22 15.62  97.62         3.02 88.52  0.50 233.31   1.26 232.56
 2021   2   1   5 19.05   18.71   18.88 15.26  97.75         2.13 88.56  0.60 207.90   1.50 208.97
 2021   2   1   6 19.62   19.22   19.42 15.81  97.44         1.73 88.62  0.92 223.29   1.83 223.27
 2021   2   1   7 20.33   19.72   20.02 16.30  96.19         1.91 88.63  1.75 236.10   2.92 236.35
 2021   2   1   8 21.08   20.28   20.68 16.85  95.00         2.50 88.63  2.22 235.19   3.61 235.41
 2021   2   1   9 22.32   20.80   21.56 17.40  91.00         2.80 88.65  2.47 228.71   3.93 229.19
 2021   2   1  10 23.69   20.76   22.23 17.33  83.50         2.46 88.70  2.23 224.15   3.48 225.18
 2021   2   1  11 24.00   19.93   21.96 16.48  77.94         1.64 88.71  1.81 233.77   2.83 235.12
 2021   2   1  12 24.17   19.21   21.69 15.75  73.75         0.68 88.68  1.57 246.88   2.46 248.16
 2021   2   1  13 24.04   18.62   21.33 15.20  71.62         0.29 88.63  1.08 244.73   1.68 246.77
 2021   2   1  14 23.89   18.05   20.97 14.65  69.75         0.22 88.56  0.55 211.66   0.83 215.79
 2021   2   1  15 23.94   17.71   20.83 14.34  68.06         0.19 88.51  0.52 162.65   0.74 164.64
 2021   2   1  16 24.36   17.78   21.07 14.40  66.62         0.13 88.53  0.65 161.13   0.94 162.02
 2021   2   1  17 24.10   18.40   21.25 15.01  70.44         0.13 88.58  0.55 175.10   0.87 176.39
 2021   2   1  18 22.69   17.51   20.09 14.16  72.62         0.10 88.65  0.42 197.42   0.67 198.43
 2021   2   1  19 22.34   16.53   19.44 13.31  69.56         0.08 88.71  0.38 224.17   0.56 225.00
 2021   2   1  20 22.01   16.20   19.11 13.00  69.50         0.05 88.75  0.31 262.69   0.42 262.48
 2021   2   1  21 21.53   16.04   18.78 12.88  70.81         0.04 88.79  0.34 301.87   0.46 303.15
 2021   2   1  22 20.96   16.05   18.51 12.88  73.44         0.03 88.79  0.36 322.13   0.49 324.78
 2021   2   1  23 20.54   16.07   18.30 12.88  75.44         0.04 88.78  0.33 337.69   0.45 341.88
 2021   2   2   0 20.17   16.16   18.17 13.00  77.69         0.04 88.75  0.25   8.88   0.36  12.53
 2021   2   2   1 19.78   16.05   17.91 12.88  78.94         0.07 88.73  0.30  68.75   0.43  66.67
 2021   2   2   2 19.23   15.80   17.51 12.63  80.31         0.08 88.71  0.49  93.63   0.73  91.22
 2021   2   2   3 18.48   15.67   17.08 12.57  83.56         0.08 88.71  0.61  98.86   1.00  96.74
 2021   2   2   4 18.19   15.73   16.96 12.63  85.44         0.08 88.73  0.68 108.64   1.19 106.41
 2021   2   2   5 18.08   15.75   16.91 12.63  86.12         0.08 88.77  0.71 116.85   1.26 114.50
 2021   2   2   6 19.19   17.20   18.19 13.85  88.19         0.12 88.80  0.46 115.25   0.85 113.75
 2021   2   2   7 20.28   18.44   19.36 15.01  89.25         0.24 88.83  0.35 108.03   0.52 108.43
 2021   2   2   8 22.71   17.87   20.29 14.40  74.00         0.42 88.91  1.10 126.63   1.63 127.42
 2021   2   2   9 25.23   18.12   21.68 14.65  64.62         0.48 88.92  1.50 117.90   2.21 118.56
 2021   2   2  10 25.95   18.09   22.02 14.65  61.88         0.49 88.85  1.05  99.46   1.49  99.96
 2021   2   2  11 25.93   18.17   22.05 14.71  62.25         0.45 88.81  1.03  94.33   1.50  94.49
 2021   2   2  12 26.73   18.43   22.58 14.95  60.31         0.34 88.76  0.89  79.38   1.26  79.32
 2021   2   2  13 27.08   18.41   22.75 14.95  59.06         0.24 88.70  0.68  58.13   0.96  56.96
 2021   2   2  14 26.90   18.28   22.59 14.83  59.12         0.18 88.65  0.54  46.17   0.77  45.00
 2021   2   2  15 26.27   18.39   22.33 14.95  61.81         0.17 88.63  0.56  42.75   0.85  41.63
 2021   2   2  16 25.91   19.42   22.67 15.99  67.44         0.17 88.64  0.67  39.81   1.07  39.05
 2021   2   2  17 24.66   19.62   22.14 16.17  73.62         0.17 88.67  0.72  40.60   1.33  39.03
 2021   2   2  18 22.70   20.22   21.46 16.78  85.88         0.15 88.72  0.53  40.79   1.34  38.87
 2021   2   2  19 21.85   20.09   20.98 16.66  89.69         0.25 88.78  0.68  40.31   1.58  39.59
 2021   2   2  20 21.23   20.08   20.65 16.60  93.06         0.77 88.84  0.88  41.76   1.86  41.59
 2021   2   2  21 20.69   19.99   20.34 16.48  95.62         1.39 88.88  1.01  43.74   2.14  43.96
 2021   2   2  22 20.31   19.83   20.08 16.36  96.94         1.23 88.88  1.15  46.37   2.37  46.47
 2021   2   2  23 20.04   19.65   19.84 16.17  97.44         0.51 88.84  1.34  49.25   2.62  49.36
 2021   2   3   0 19.70   19.39   19.55 15.87  97.88         0.10 88.80  1.37  52.67   2.63  52.86
 2021   2   3   1 19.39   19.10   19.24 15.62  98.06         0.03 88.76  1.40  57.99   2.70  58.38
 2021   2   3   2 19.12   18.83   18.98 15.38  98.06         0.01 88.75  1.49  63.57   2.86  63.72
 2021   2   3   3 18.88   18.58   18.73 15.14  98.06         0.01 88.76  1.66  68.40   3.12  68.39
 2021   2   3   4 18.62   18.30   18.46 14.83  97.94         0.02 88.80  1.80  70.00   3.35  70.21
 2021   2   3   5 18.36   18.01   18.19 14.59  97.75         0.02 88.85  1.88  68.55   3.43  68.63
 2021   2   3   6 19.08   18.32   18.69 14.83  95.25         0.03 88.90  2.55  64.45   4.26  64.56
 2021   2   3   7 20.94   18.80   19.87 15.32  87.44         0.05 88.93  3.04  57.04   4.93  57.09
 2021   2   3   8 23.16   18.60   20.88 15.08  75.38         0.11 88.93  3.32  45.29   5.28  45.24
 2021   2   3   9 24.89   18.55   21.72 15.08  67.75         0.23 88.89  3.09  33.77   4.81  33.82
 2021   2   3  10 26.21   18.83   22.52 15.32  63.75         0.42 88.84  2.74  24.23   4.20  24.18
 2021   2   3  11 27.13   19.06   23.09 15.56  61.25         0.42 88.78  2.49  16.39   3.77  16.48
 2021   2   3  12 27.65   19.15   23.40 15.69  59.81         0.39 88.72  2.36  11.87   3.55  11.95
 2021   2   3  13 27.72   19.15   23.43 15.69  59.56         0.31 88.67  2.28  12.66   3.45  12.81
 2021   2   3  14 27.31   19.07   23.19 15.62  60.69         0.21 88.65  2.29  16.03   3.53  16.47
 2021   2   3  15 26.73   19.10   22.92 15.62  62.88         0.14 88.64  2.33  18.98   3.67  19.28
 2021   2   3  16 25.81   19.31   22.56 15.87  67.31         0.07 88.66  2.20  19.53   3.58  19.78
 2021   2   3  17 24.20   20.03   22.12 16.60  77.50         0.05 88.72  1.63  22.26   2.84  22.33
 2021   2   3  18 21.88   20.19   21.04 16.72  90.06         0.03 88.78  1.06  28.27   2.23  28.18
 2021   2   3  19 21.05   19.73   20.39 16.24  92.06         0.01 88.85  1.21  34.72   2.52  34.63
 2021   2   3  20 20.53   19.48   20.01 15.99  93.56         0.02 88.90  1.25  42.47   2.55  42.39
 2021   2   3  21 20.07   19.29   19.68 15.81  95.06         0.03 88.92  1.23  52.77   2.49  52.66
 2021   2   3  22 19.73   19.11   19.42 15.62  96.00         0.02 88.90  1.24  63.11   2.52  63.12
 2021   2   3  23 19.43   18.96   19.19 15.50  97.06         0.01 88.86  1.29  67.94   2.60  68.29
 2021   2   4   0 19.26   18.86   19.06 15.38  97.44         0.01 88.83  1.36  65.64   2.67  65.99
 2021   2   4   1 19.04   18.71   18.87 15.26  97.81         0.01 88.81  1.37  61.39   2.67  61.56
 2021   2   4   2 18.96   18.58   18.77 15.14  97.50         0.05 88.80  1.48  59.24   2.82  59.17
 2021   2   4   3 18.90   18.48   18.69 15.01  97.25         0.16 88.79  1.65  59.18   3.06  59.31
 2021   2   4   4 18.76   18.33   18.55 14.89  97.25         0.21 88.81  1.79  59.64   3.30  59.73
 2021   2   4   5 18.65   18.22   18.44 14.77  97.12         0.13 88.84  1.87  58.50   3.40  58.61
 2021   2   4   6 19.43   18.57   19.00 15.08  94.62         0.13 88.88  2.39  54.70   4.00  54.85
 2021   2   4   7 21.30   19.15   20.23 15.62  87.50         0.22 88.91  2.64  44.76   4.25  44.93
 2021   2   4   8 23.46   19.58   21.52 16.05  78.75         0.32 88.93  2.87  34.34   4.52  34.51
 2021   2   4   9 25.09   19.83   22.47 16.36  72.56         0.38 88.92  2.76  25.69   4.27  25.96
 2021   2   4  10 26.05   20.09   23.08 16.60  69.62         0.41 88.88  2.61  18.87   4.00  19.28
 2021   2   4  11 26.84   20.09   23.47 16.60  66.50         0.46 88.82  2.54  16.99   3.88  17.34
 2021   2   4  12 27.25   19.82   23.54 16.36  63.81         0.46 88.75  2.50  17.81   3.84  18.36
 2021   2   4  13 27.36   19.46   23.40 15.99  62.00         0.41 88.68  2.47  19.41   3.81  19.88
 2021   2   4  14 27.08   19.23   23.15 15.81  62.12         0.31 88.64  2.29  19.30   3.58  19.78
 2021   2   4  15 26.73   19.18   22.95 15.75  63.25         0.25 88.63  2.03  19.83   3.18  20.26
 2021   2   4  16 25.99   19.57   22.78 16.11  67.75         0.25 88.64  1.56  23.61   2.54  23.96
 2021   2   4  17 24.80   20.05   22.42 16.60  74.88         0.23 88.68  1.11  28.19   2.01  29.05
 2021   2   4  18 22.55   20.48   21.51 17.03  88.00         0.22 88.73  0.64  34.08   1.67  35.69
 2021   2   4  19 21.58   19.83   20.71 16.36  89.69         0.15 88.80  0.67  37.93   1.81  39.39
 2021   2   4  20 20.89   19.47   20.18 15.99  91.44         0.10 88.85  0.76  41.24   1.95  41.75
 2021   2   4  21 20.27   19.11   19.69 15.62  92.88         0.07 88.89  0.90  44.29   2.09  43.94
 2021   2   4  22 19.64   18.76   19.19 15.26  94.50         0.04 88.91  1.05  47.41   2.32  47.60
 2021   2   4  23 19.11   18.51   18.81 15.01  96.19         0.05 88.90  1.16  51.28   2.48  51.65
 2021   2   5   0 18.51   18.31   18.41 14.83  98.62         0.04 88.87  1.14  56.20   2.46  56.82
 2021   2   5   1 18.33   18.21   18.27 14.77  99.00         0.03 88.83  1.16  60.49   2.42  60.87
 2021   2   5   2 18.15   18.05   18.09 14.59  99.25         0.05 88.81  1.13  62.72   2.34  63.01
 2021   2   5   3 17.91   17.85   17.88 14.40  99.44         0.05 88.80  1.12  64.86   2.33  64.98
 2021   2   5   4 17.71   17.65   17.68 14.22  99.50         0.04 88.82  1.16  67.77   2.38  67.81
 2021   2   5   5 17.54   17.48   17.51 14.10  99.44         0.04 88.87  1.21  70.40   2.47  70.76
 2021   2   5   6 18.82   18.13   18.48 14.65  95.69         0.02 88.92  2.05  72.67   3.39  72.69
 2021   2   5   7 21.01   18.91   19.96 15.38  87.69         0.04 88.95  2.18  75.02   3.41  75.26
 2021   2   5   8 23.62   18.18   20.90 14.71  71.50         0.10 88.95  2.24  84.59   3.44  84.91
 2021   2   5   9 25.48   17.23   21.36 13.85  60.25         0.11 88.93  2.26  87.82   3.43  87.91
 2021   2   5  10 26.74   16.76   21.75 13.49  54.31         0.13 88.87  2.26  79.66   3.41  79.44
 2021   2   5  11 27.70   16.66   22.18 13.37  51.00         0.12 88.79  2.19  68.92   3.29  68.43
 2021   2   5  12 28.35   16.83   22.59 13.55  49.56         0.14 88.70  2.11  59.07   3.16  58.74
 2021   2   5  13 28.62   17.19   22.90 13.85  49.94         0.12 88.63  2.04  53.39   3.08  53.04
 2021   2   5  14 28.42   17.60   23.01 14.22  51.88         0.13 88.59  2.00  52.64   3.04  52.63
 2021   2   5  15 27.74   18.07   22.90 14.65  55.56         0.11 88.58  1.95  57.46   3.03  57.74
 2021   2   5  16 26.73   18.76   22.75 15.32  61.62         0.13 88.61  1.80  62.54   2.94  62.96
 2021   2   5  17 24.92   19.68   22.30 16.24  72.62         0.12 88.67  1.46  66.04   2.59  66.30
 2021   2   5  18 22.54   20.28   21.41 16.85  87.06         0.15 88.74  1.00  68.03   2.20  67.90
 2021   2   5  19 21.47   19.73   20.60 16.24  89.69         0.18 88.80  1.14  66.96   2.45  67.11
 2021   2   5  20 20.86   19.41   20.14 15.93  91.38         0.23 88.85  1.23  64.08   2.60  64.59
 2021   2   5  21 20.29   19.15   19.72 15.62  93.06         0.21 88.88  1.25  61.68   2.62  62.06
 2021   2   5  22 19.73   18.87   19.30 15.38  94.69         0.19 88.87  1.23  61.65   2.59  62.12
 2021   2   5  23 19.22   18.62   18.92 15.14  96.19         0.15 88.84  1.23  63.60   2.60  63.74
 2021   2   6   0 18.79   18.43   18.61 14.95  97.62         0.12 88.80  1.28  66.25   2.66  66.45
 2021   2   6   1 18.55   18.28   18.41 14.83  98.25         0.09 88.75  1.36  69.90   2.75  70.38
 2021   2   6   2 18.44   18.18   18.31 14.77  98.19         0.07 88.70  1.52  74.46   2.92  74.66
 2021   2   6   3 18.30   18.05   18.18 14.65  98.25         0.04 88.69  1.58  76.86   3.01  76.94
 2021   2   6   4 18.12   17.89   18.01 14.47  98.44         0.04 88.70  1.55  77.16   2.95  77.32
 2021   2   6   5 17.95   17.74   17.85 14.34  98.56         0.03 88.72  1.51  77.18   2.92  77.30
 2021   2   6   6 19.05   18.29   18.67 14.83  95.25         0.03 88.76  2.27  77.68   3.79  77.74
 2021   2   6   7 21.15   19.05   20.10 15.56  87.69         0.06 88.78  2.64  76.50   4.23  76.66
 2021   2   6   8 23.69   18.92   21.30 15.44  74.50         0.05 88.78  2.79  76.39   4.38  76.58
 2021   2   6   9 25.76   18.26   22.01 14.83  63.25         0.06 88.77  2.70  72.98   4.17  72.99
 2021   2   6  10 27.17   18.05   22.61 14.65  57.38         0.13 88.73  2.51  65.75   3.84  65.73
 2021   2   6  11 28.05   18.08   23.06 14.65  54.62         0.25 88.68  2.35  60.54   3.55  60.61
 2021   2   6  12 28.30   18.07   23.19 14.65  53.81         0.43 88.61  2.27  59.81   3.44  60.00
 2021   2   6  13 28.05   18.17   23.11 14.77  54.94         0.55 88.55  2.20  61.06   3.34  61.34
 2021   2   6  14 27.32   18.40   22.87 15.01  58.19         0.61 88.50  2.07  62.08   3.17  62.43
 2021   2   6  15 26.28   18.78   22.53 15.38  63.31         0.69 88.49  1.97  61.81   3.08  62.20
 2021   2   6  16 25.24   19.45   22.34 15.99  70.19         0.88 88.49  1.79  61.53   2.92  61.72
 2021   2   6  17 23.79   20.01   21.90 16.60  79.38         0.87 88.53  1.49  61.41   2.58  61.65
 2021   2   6  18 21.91   20.28   21.09 16.85  90.38         0.65 88.56  0.98  59.35   2.07  59.85
 2021   2   6  19 21.06   19.90   20.48 16.48  92.94         0.37 88.60  1.02  56.55   2.18  56.99
 2021   2   6  20 20.55   19.57   20.06 16.11  93.94         0.27 88.64  1.11  54.42   2.33  54.98
 2021   2   6  21 20.06   19.26   19.66 15.81  95.00         0.13 88.66  1.11  54.18   2.32  54.60
 2021   2   6  22 19.62   18.95   19.29 15.50  95.81         0.06 88.66  1.07  55.96   2.27  56.36
 2021   2   6  23 19.22   18.69   18.95 15.26  96.62         0.03 88.62  1.02  60.09   2.18  60.59
 2021   2   7   0 18.76   18.39   18.57 15.01  97.62         0.02 88.55  0.93  66.86   2.06  67.23
 2021   2   7   1 18.40   18.16   18.28 14.77  98.31         0.01 88.48  0.88  75.10   1.99  75.42
 2021   2   7   2 18.24   18.03   18.13 14.65  98.56         0.01 88.43  0.90  81.03   2.00  81.46
 2021   2   7   3 18.13   17.92   18.02 14.53  98.56         0.02 88.44  1.03  79.97   2.16  80.23
 2021   2   7   4 18.04   17.81   17.93 14.47  98.44         0.02 88.48  1.20  74.88   2.41  74.97
 2021   2   7   5 17.96   17.73   17.84 14.34  98.38         0.02 88.53  1.24  69.27   2.44  69.36
 2021   2   7   6 19.15   18.42   18.78 15.01  95.38         0.01 88.58  1.95  64.15   3.21  64.06
 2021   2   7   7 21.49   19.45   20.48 15.99  88.06         0.00 88.61  2.17  54.99   3.40  54.92
 2021   2   7   8 24.08   19.49   21.79 16.05  75.44         0.00 88.61  2.13  49.01   3.26  48.89
 2021   2   7   9 25.98   19.01   22.49 15.56  65.38         0.00 88.56  1.85  47.56   2.75  47.30
 2021   2   7  10 27.33   18.69   23.01 15.26  59.19         0.00 88.49  1.55  49.09   2.26  48.93
 2021   2   7  11 28.40   18.64   23.52 15.26  55.44         0.00 88.41  1.30  52.79   1.88  52.61
 2021   2   7  12 29.09   18.73   23.90 15.32  53.56         0.01 88.32  1.17  53.13   1.68  53.13
 2021   2   7  13 29.28   18.76   24.02 15.38  53.12         0.03 88.26  1.17  39.85   1.69  40.31
 2021   2   7  14 28.84   18.80   23.82 15.44  54.56         0.05 88.22  1.30  23.02   1.91  23.63
 2021   2   7  15 27.73   19.04   23.39 15.69  59.12         0.07 88.22  1.38   8.77   2.12   9.57
 2021   2   7  16 26.63   19.82   23.23 16.42  66.12         0.11 88.23  1.30 359.31   2.13   0.00
 2021   2   7  17 25.17   20.24   22.71 16.91  74.19         0.10 88.28  1.15 354.13   2.07 355.02
 2021   2   7  18 23.08   20.95   22.02 17.64  87.62         0.08 88.34  0.74 350.24   1.66 350.54
 2021   2   7  19 22.23   20.82   21.53 17.46  91.56         0.02 88.40  0.66 347.76   1.56 347.85
 2021   2   7  20 21.75   20.71   21.23 17.33  93.62         0.00 88.47  0.61 346.68   1.44 347.47
 2021   2   7  21 21.34   20.58   20.96 17.15  95.25         0.00 88.52  0.50 351.87   1.27 352.57
 2021   2   7  22 21.03   20.30   20.66 16.91  95.50         0.00 88.51  0.44   9.29   1.11  10.52
 2021   2   7  23 20.62   19.93   20.28 16.54  95.62         0.00 88.45  0.48  37.79   1.22  39.00
 2021   2   8   0 20.11   19.69   19.90 16.30  97.31         0.00 88.38  0.64  51.45   1.54  51.16
 2021   2   8   1 19.92   19.51   19.72 16.11  97.38         0.00 88.35  0.96  53.97   2.03  53.92
 2021   2   8   2 19.64   19.25   19.44 15.87  97.50         0.00 88.34  1.10  53.70   2.21  53.62
 2021   2   8   3 19.33   18.98   19.15 15.56  97.75         0.00 88.36  0.96  48.29   1.98  48.37
 2021   2   8   4 19.01   18.73   18.87 15.32  98.19         0.01 88.38  0.82  45.77   1.75  45.90
 2021   2   8   5 18.75   18.54   18.65 15.14  98.56         0.02 88.41  0.77  54.06   1.70  53.97
 2021   2   8   6 19.83   18.94   19.38 15.50  94.44         0.02 88.47  1.68  64.98   2.76  65.10
 2021   2   8   7 21.76   19.55   20.65 16.11  87.19         0.03 88.52  2.07  59.37   3.25  59.56
 2021   2   8   8 23.77   19.63   21.70 16.17  77.56         0.06 88.54  2.20  50.48   3.37  50.74
 2021   2   8   9 25.15   19.60   22.37 16.17  71.25         0.11 88.53  2.07  40.55   3.12  40.83
 2021   2   8  10 25.94   19.57   22.76 16.17  67.88         0.22 88.49  1.89  29.95   2.82  30.04
 2021   2   8  11 26.62   19.43   23.02 15.99  64.69         0.33 88.43  1.58  19.33   2.32  19.47
 2021   2   8  12 27.00   19.34   23.17 15.93  62.81         0.42 88.36  1.31   7.17   1.92   7.01
 2021   2   8  13 26.43   19.49   22.96 16.11  65.62         0.52 88.32  1.25 353.54   1.85 353.45
 2021   2   8  14 25.65   19.84   22.75 16.48  70.19         0.54 88.31  1.26 344.15   1.91 344.09
 2021   2   8  15 24.73   20.44   22.58 17.09  77.00         0.75 88.31  1.14 336.08   1.79 336.11
 2021   2   8  16 23.91   20.78   22.34 17.46  82.62         1.13 88.32  0.83 332.47   1.45 332.47
 2021   2   8  17 23.11   20.53   21.82 17.21  85.38         1.61 88.35  0.67 326.86   1.21 327.13
 2021   2   8  18 22.31   20.75   21.53 17.46  90.88         2.26 88.38  0.30 318.12   0.67 320.19
 2021   2   8  19 22.01   20.63   21.33 17.27  91.75         2.92 88.39  0.03 213.69   0.02 251.57
 2021   2   8  20 21.57   20.71   21.14 17.33  94.75         3.05 88.42  0.31 115.28   0.72 113.77
 2021   2   8  21 21.18   20.64   20.90 17.27  96.62         2.64 88.48  0.34  76.61   0.83  76.88
 2021   2   8  22 20.65   20.20   20.43 16.78  97.12         1.92 88.49  0.51  40.03   1.17  42.84
 2021   2   8  23 20.24   19.91   20.08 16.48  97.88         1.76 88.45  0.64  44.50   1.46  49.33
 2021   2   9   0 20.15   19.77   19.96 16.36  97.50         2.10 88.42  1.14  63.08   2.32  64.73
 2021   2   9   1 20.15   19.69   19.93 16.30  97.00         2.60 88.41  1.77  65.81   3.34  65.83
 2021   2   9   2 20.06   19.59   19.83 16.17  97.00         2.66 88.40  1.73  64.25   3.21  63.87
 2021   2   9   3 19.81   19.41   19.61 15.99  97.38         2.28 88.39  1.51  67.15   2.86  67.21
 2021   2   9   4 19.62   19.24   19.43 15.81  97.44         1.57 88.43  1.55  73.30   2.92  73.70
 2021   2   9   5 19.43   19.07   19.25 15.62  97.62         1.00 88.50  1.50  76.40   2.80  76.62
 2021   2   9   6 19.70   19.20   19.45 15.75  96.81         0.65 88.58  1.81  82.32   3.12  82.23
